6521,4,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","24918","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,6,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","12394","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,16,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","9914","Pcs","0","US","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,18,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","2860486","Pcs","0","US","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,24,0,,"50066876","Bluetooth Earphones\,Gold HUAWEI 634000","2718947","Pcs","0","US","58",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,30,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","1245","Pcs","0","US","24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6521,36,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6522,1,0,,"50066869","Mi Electric Scooter","410","Pcs","0",,"124",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6523,1,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1","Pcs","0",,"60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6523,4,0,,"1006","13A DOUBLE S/SOCKET\,1.3","2","UN","0",,"1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6523,5,0,,"50066869","Mi Electric Scooter","28","Pcs","0",,"124",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6524,1,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","10","Pcs","0",,"24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6525,1,0,,"50066873","Samsung 75\" FLAT QLED 4K Resolution QA75Q70TA","10","Pcs","0",,"699",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6526,1,0,,"50066879","Amron Dryer Cover","5000","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6526,2,0,,"50066880","Front load Washing Machine Cover","50","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6526,3,0,,"50066881","Gloves","5000","Pcs","0",,"1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6527,2,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","20","Pcs","0",,"105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6528,3,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","27713","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6528,6,0,,"1014","15A PVC CONNECTOR - GERMAN (PKT OF 10 STRIPS)","9476","UN","0","US","2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6528,14,0,,"50066867","IPAD PRO 11 2020","1741","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6528,18,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,3,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","29716","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,5,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1865","Pcs","0","US","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,10,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","14169","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,11,0,,"50066867","IPAD PRO 11 2020","3746361","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,15,0,,"50066876","Bluetooth Earphones\,Gold HUAWEI 634000","3320843","Pcs","0","US","58",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,20,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","2242","Pcs","0","US","24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,28,0,,"50066867","IPAD PRO 11 2020","532","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6529,31,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,4,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","24918","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,6,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","12394","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,16,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","9914","Pcs","0","US","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,18,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","2860486","Pcs","0","US","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,24,0,,"50066876","Bluetooth Earphones\,Gold HUAWEI 634000","2718947","Pcs","0","US","58",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,30,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","1245","Pcs","0","US","24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6530,36,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6531,2,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","7","Pcs","0","KWD","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6533,3,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","0","Pcs","0","K.D","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6534,9,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","12","Pcs","0","KWD","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6534,10,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","12","Pcs","0","KWD","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6535,2,0,,"PRINT CLEANING","Printing & Cleaning Materials","3","UN","0","K.D","500",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6535,3,0,,"6021","PRICE FOR ANTWERP\, BELGIUM","17","UN","0","K.D","19635",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6536,1,0,,"6041","Xcite - KSA - CPS - April revenue","1","UN","0",,"103",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6536,2,0,,"6042","Xcite - Kuwait - CPS - April revenue","1","UN","0",,"2622",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6537,1,0,,"6041","Xcite - KSA - CPS - April revenue","1","UN","0",,"103",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6537,2,0,,"6042","Xcite - Kuwait - CPS - April revenue","1","UN","0",,"2622",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,1,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,2,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,3,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,4,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,5,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,6,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,7,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6540,8,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6542,1,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1","Pcs","0",,"60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6542,2,0,,"50066867","IPAD PRO 11 2020","2","Pcs","0",,"818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6542,3,0,,"50066869","Mi Electric Scooter","28","Pcs","0",,"124",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6543,1,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","10","Pcs","0",,"24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6544,1,0,,"50066873","Samsung 75\" FLAT QLED 4K Resolution QA75Q70TA","10","Pcs","0",,"699",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6545,1,0,,"50066879","Amron Dryer Cover","5000","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6545,2,0,,"50066880","Front load Washing Machine Cover","50","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6545,3,0,,"50066881","Gloves","5000","Pcs","0",,"1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6546,2,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","20","Pcs","0",,"105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6547,3,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","27713","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6547,6,0,,"1014","15A PVC CONNECTOR - GERMAN (PKT OF 10 STRIPS)","9476","UN","0","US","2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6547,14,0,,"50066867","IPAD PRO 11 2020","1741","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6547,18,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,3,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","29716","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,5,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1865","Pcs","0","US","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,10,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","14169","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,11,0,,"50066867","IPAD PRO 11 2020","3746361","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,15,0,,"50066876","Bluetooth Earphones\,Gold HUAWEI 634000","0","Pcs","0","US","58",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,20,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","2242","Pcs","0","US","24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,28,0,,"50066867","IPAD PRO 11 2020","532","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6548,32,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,4,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","24918","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,6,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","12394","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,16,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","9914","Pcs","0","US","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,18,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","0","Pcs","0","US","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,24,0,,"50066876","Bluetooth Earphones\,Gold HUAWEI 634000","2718947","Pcs","0","US","58",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,30,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","1245","Pcs","0","US","24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6549,37,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6550,2,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","7","Pcs","0","KWD","105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6553,5,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","12","Pcs","0","KWD","60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6554,2,0,,"PRINT CLEANING","Printing & Cleaning Materials","3","UN","0","K.D","500",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6554,3,0,,"6021","PRICE FOR ANTWERP\, BELGIUM","17","UN","0","K.D","19635",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6555,1,0,,"6041","Xcite - KSA - CPS - April revenue","1","UN","0","USD","103",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6555,2,0,,"6042","Xcite - Kuwait - CPS - April revenue","1","UN","0","USD","2622",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6556,1,0,,"6041","Xcite - KSA - CPS - April revenue","1","UN","0","USD","103",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6556,2,0,,"6042","Xcite - Kuwait - CPS - April revenue","1","UN","0","USD","2622",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6557,1,0,,"50066867","IPAD PRO 11 2020","123","Pcs","0","USD","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6558,1,0,,"1006","13A DOUBLE S/SOCKET\,1.3","0","UN","0","USD","1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6559,1,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6559,2,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6559,3,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6559,4,0,,"1016","WIRE BELT KIT for VCT-2010 (7000758)\,73","40","UN","0",,"73",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6560,1,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1","Pcs","0",,"60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6561,1,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1","Pcs","0",,"60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6562,1,0,,"50066865","Xcite - KSA - CPS - April revenue","1","UN","0","USD","103",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6562,2,0,,"50066866","Xcite - Kuwait - CPS - April revenue","1","UN","0","USD","2622",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,18,"y",0,,
6563,1,0,,"50066879","Amron Dryer Cover","5000","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6563,2,0,,"50066880","Front load Washing Machine Cover","50","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6563,3,0,,"50066881","Gloves","5000","Pcs","0",,"1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6565,1,0,,"50066871","Samsung T500 Tab A7 10.4 WiFi Gold T500NZDAMI","1","Pcs","0",,"60",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6565,2,0,,"50066867","IPAD PRO 11 2020","2","Pcs","0",,"818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6565,3,0,,"50066869","Mi Electric Scooter","28","Pcs","0",,"124",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6566,1,0,,"50066872","Samsung 82\" FLAT QLED Real 8K Resolution QA82","10","Pcs","0",,"24999",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6567,1,0,,"50066873","Samsung 75\" FLAT QLED 4K Resolution QA75Q70TA","10","Pcs","0",,"699",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6568,1,0,,"50066879","Amron Dryer Cover","5000","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6568,2,0,,"50066880","Front load Washing Machine Cover","50","Pcs","0",,"2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6568,3,0,,"50066881","Gloves","5000","Pcs","0",,"1",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6569,2,0,,"50066893","Ipad 8 10.2 Wifi 32 Gold","20","Pcs","0",,"105",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,3,0,,"1022","EZ-FIT CUP DISPENSER\, ONE SIZE FITS ALL","27713","UN","0","US","32",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,6,0,,"1014","15A PVC CONNECTOR - GERMAN (PKT OF 10 STRIPS)","9476","UN","0","US","2",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,10,0,,"50066900","Xcite - KSA - CPS - May revenue","5315","UN","0","US","88",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,14,0,,"50066867","IPAD PRO 11 2020","1741","Pcs","0","US","818",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,16,0,,"50066900","Xcite - KSA - CPS - May revenue","20","UN","0","US","88",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
6570,18,0,,"6005","MANIFEST FEE DEST.","0","UN","0","US","13",0,0,,0,,0,0,0,"0",0,0,0,0,0,0,0,0,"y",0,,
