"y",2,7923,,"n",1,"single","2022-03-16",222,"2022-03-16 08:35:14.0000000","2022-03-16 08:35:14.0000000",0,0,"n",,"n",
"y",2,7926,,"n",1,"single","2022-03-16",220,"2022-03-16 07:37:13.0000000","2022-03-16 07:37:13.0000000",0,0,"n",,"n",
"y",2,7927,,"n",1,"single","2022-03-16",222,"2022-03-16 08:39:11.0000000","2022-03-16 08:39:11.0000000",0,0,"n",,"n",
"y",2,7934,,"n",1,"single","2022-03-16",220,"2022-03-16 07:32:15.0000000","2022-03-16 07:32:15.0000000",0,0,"n",,"n",
"y",2,7936,,"n",1,"single","2022-03-16",222,"2022-03-16 07:58:46.0000000","2022-03-16 07:58:46.0000000",0,0,"n",,"n",
"y",2,7952,,"n",1,"single","2022-03-13",37,"2022-03-12 10:11:21.0000000","2022-03-12 10:11:21.0000000",0,0,"n",,"n",
"y",2,7959,,"n",2,"series","2022-03-12",256,"2022-03-12 09:37:09.0000000","2022-03-12 09:37:09.0000000",0,0,"n",,"n",
"y",2,7960,,"n",2,"series","2022-03-12",256,"2022-03-12 09:31:46.0000000","2022-03-12 09:31:46.0000000",0,0,"n",,"n",
"y",2,7962,,"n",1,"single","2022-03-13",37,"2022-03-12 09:22:03.0000000","2022-03-12 09:22:03.0000000",0,0,"n",,"n",
"y",2,7965,,"n",1,"single","2022-03-13",37,"2022-03-12 09:52:23.0000000","2022-03-12 09:52:23.0000000",0,0,"n",,"n",
"y",2,7966,,"n",1,"single","2022-03-13",37,"2022-03-12 10:07:14.0000000","2022-03-12 10:07:14.0000000",0,0,"n",,"n",
"y",2,7967,,"n",3,"series","2022-03-12",231,"2022-03-12 10:48:32.0000000","2022-03-12 10:48:32.0000000",0,0,"n",,"n",
"y",2,7971,,"n",2,"series","2022-03-12",256,"2022-03-12 10:53:54.0000000","2022-03-12 10:53:54.0000000",0,0,"n",,"n",
"y",2,7972,,"n",2,"series","2022-03-12",256,"2022-03-12 10:53:21.0000000","2022-03-12 10:53:21.0000000",0,0,"n",,"n",
"y",2,7980,,"n",2,"parallel","2022-03-13",37,"2022-03-12 13:01:05.0000000","2022-03-12 13:01:05.0000000",0,0,"n",,"n",
"y",2,7981,,"n",2,"parallel","2022-03-13",37,"2022-03-12 13:03:44.0000000","2022-03-12 13:03:44.0000000",0,0,"n",,"n",
"y",2,7986,,"n",2,"parallel","2022-03-15",37,"2022-03-14 05:16:28.0000000","2022-03-14 05:16:28.0000000",0,0,"n",,"n",
"y",2,7987,,"n",2,"parallel","2022-03-13",37,"2022-03-12 13:05:50.0000000","2022-03-12 13:05:50.0000000",0,0,"n",,"n",
"y",2,7990,,"n",2,"parallel","2022-03-15",37,"2022-03-14 04:42:55.0000000","2022-03-14 04:42:55.0000000",0,0,"n",,"n",
"y",2,7993,,"n",2,"parallel","2022-03-15",37,"2022-03-14 04:49:29.0000000","2022-03-14 04:49:29.0000000",0,0,"n",,"n",
"y",2,7994,,"n",2,"series","2022-03-14",256,"2022-03-14 05:01:13.0000000","2022-03-14 05:01:13.0000000",0,0,"n",,"n",
"y",2,7995,,"n",2,"series","2022-03-14",256,"2022-03-14 05:00:57.0000000","2022-03-14 05:00:57.0000000",0,0,"n",,"n",
"y",2,7996,,"n",1,"single","2022-03-17",220,"2022-03-17 04:21:41.0000000","2022-03-17 04:21:41.0000000",0,0,"n",,"n",
"y",2,7998,,"n",3,"series","2022-03-14",231,"2022-03-14 04:44:03.0000000","2022-03-14 04:44:03.0000000",0,0,"n",,"n",
"y",2,7999,,"n",2,"parallel","2022-03-15",37,"2022-03-14 04:53:26.0000000","2022-03-14 04:53:26.0000000",0,0,"n",,"n",
"y",2,8010,,"n",2,"parallel","2022-03-15",37,"2022-03-14 10:13:22.0000000","2022-03-14 10:13:22.0000000",0,0,"n",,"n",
"y",2,8032,,"n",1,"single","2022-03-16",220,"2022-03-16 07:44:30.0000000","2022-03-16 07:44:30.0000000",0,0,"n",,"n",
"y",2,8038,,"n",1,"single","2022-03-16",220,"2022-03-16 07:21:25.0000000","2022-03-16 07:21:25.0000000",0,0,"n",,"n",
"y",2,8039,,"n",1,"parallel","2022-03-18",37,"2022-03-17 04:19:01.0000000","2022-03-17 04:19:01.0000000",0,0,"n",,"n",
"y",2,8041,,"n",1,"single","2022-03-16",222,"2022-03-16 07:27:17.0000000","2022-03-16 07:27:17.0000000",0,0,"n",,"n",
"y",2,8042,,"n",2,"parallel","2022-03-16",37,"2022-03-15 09:44:46.0000000","2022-03-15 09:44:46.0000000",0,0,"n",,"n",
"y",2,8044,,"n",1,"single","2022-03-16",222,"2022-03-16 07:18:00.0000000","2022-03-16 07:18:00.0000000",0,0,"n",,"n",
"y",2,8045,,"n",1,"single","2022-03-16",220,"2022-03-16 07:16:06.0000000","2022-03-16 07:16:06.0000000",0,0,"n",,"n",
"y",2,8050,,"n",1,"parallel","2022-03-17",42,"2022-03-16 06:53:09.0000000","2022-03-16 06:53:09.0000000",0,0,"n",,"n",
"y",2,8054,,"n",1,"single","2022-03-16",222,"2022-03-16 06:42:08.0000000","2022-03-16 06:42:08.0000000",0,0,"n",,"n",
"y",2,8055,,"n",1,"single","2022-03-16",220,"2022-03-16 06:52:36.0000000","2022-03-16 06:52:36.0000000",0,0,"n",,"n",
"y",2,8057,,"n",1,"parallel","2022-03-17",37,"2022-03-16 11:25:36.0000000","2022-03-16 11:25:36.0000000",0,0,"n",,"n",
"y",2,8064,,"n",1,"parallel","2022-03-22",42,"2022-03-21 05:02:21.0000000","2022-03-22 12:25:41.0000000",110,0,"n",,"n",
"y",2,8133,,"n",1,"parallel","2022-04-22",42,"2022-04-21 16:54:13.0000000","2022-04-21 16:54:13.0000000",0,0,"n",,"n",
"y",2,8140,,"n",1,"parallel","2022-04-29",37,"2022-04-28 05:06:44.0000000","2022-04-28 05:06:44.0000000",0,0,"n",,"n",
"y",2,8151,,"y",1,"parallel","2022-05-05",37,"2022-05-04 08:41:58.0000000","2022-05-04 08:43:42.0000000",110,12,"n",,"n",
"y",2,8156,,"n",1,"parallel","2022-05-06",37,"2022-05-05 04:46:56.0000000","2022-05-05 04:47:22.0000000",110,0,"n",,"n",
"y",2,8165,,"n",1,"parallel","2022-05-05",37,"2022-05-04 13:36:31.0000000","2022-05-04 13:51:00.0000000",110,0,"n",,"n",
"y",2,8167,,"n",1,"parallel","2022-05-06",42,"2022-05-05 04:05:02.0000000","2022-05-05 04:05:02.0000000",0,0,"n",,"n",
"y",2,8170,,"n",1,"parallel","2022-05-06",37,"2022-05-05 04:55:03.0000000","2022-05-05 04:56:57.0000000",110,0,"n",,"n",
"y",2,8172,,"n",1,"parallel","2022-05-06",37,"2022-05-05 15:16:47.0000000","2022-05-05 15:16:47.0000000",0,0,"n",,"n",
"y",2,8193,,"n",1,"parallel","2022-05-07",42,"2022-05-06 07:07:58.0000000","2022-05-06 07:09:04.0000000",110,0,"n",,"n",
"y",2,8206,,"n",1,"parallel","2022-05-07",37,"2022-05-06 13:42:25.0000000","2022-05-06 13:42:25.0000000",0,0,"n",,"n",
"y",2,8217,,"n",1,"parallel","2022-05-11",37,"2022-05-10 04:54:59.0000000","2022-05-10 04:54:59.0000000",0,0,"n",,"n",
"y",2,8221,,"n",1,"parallel","2022-05-11",37,"2022-05-10 05:55:07.0000000","2022-05-10 05:55:07.0000000",0,0,"n",,"n",
"y",2,8222,,"n",1,"parallel","2022-05-11",37,"2022-05-10 04:59:48.0000000","2022-05-10 05:00:08.0000000",110,0,"n",,"n",
"y",2,8223,,"n",1,"parallel","2022-05-12",37,"2022-05-11 09:23:59.0000000","2022-05-11 09:23:59.0000000",0,0,"n",,"n",
"y",2,8226,,"n",1,"parallel","2022-05-11",37,"2022-05-10 11:44:06.0000000","2022-05-10 11:44:06.0000000",0,0,"n",,"n",
"y",2,8233,,"n",1,"parallel","2022-05-11",37,"2022-05-10 11:41:47.0000000","2022-05-10 11:41:47.0000000",0,0,"n",,"n",
"y",2,8250,,"n",1,"parallel","2022-05-12",37,"2022-05-11 11:02:56.0000000","2022-05-11 11:02:56.0000000",0,0,"n",,"n",
"y",2,8273,,"n",1,"parallel","2022-05-14",37,"2022-05-13 05:14:38.0000000","2022-05-13 05:14:38.0000000",0,0,"n",,"n",
"y",2,8275,,"n",1,"parallel","2022-05-12",37,"2022-05-11 13:06:24.0000000","2022-05-11 13:06:24.0000000",0,0,"n",,"n",
"y",2,8284,,"n",1,"single","2022-05-13",222,"2022-05-13 09:09:07.0000000","2022-05-13 09:09:07.0000000",0,0,"n",,"n",
"y",2,8293,,"n",1,"parallel","2022-05-14",42,"2022-05-13 05:14:53.0000000","2022-05-13 05:14:53.0000000",0,0,"n",,"n",
"y",2,8318,,"n",1,"parallel","2022-05-21",42,"2022-05-20 09:54:42.0000000","2022-05-20 09:54:42.0000000",0,0,"n",,"n",
"y",2,8336,,"n",1,"parallel","2022-05-24",37,"2022-05-23 12:36:01.0000000","2022-05-23 12:36:01.0000000",0,0,"n",,"n",
"y",2,8341,,"n",3,"series","2022-05-23",233,"2022-05-23 12:22:06.0000000","2022-05-23 12:22:06.0000000",0,0,"n",,"n",
"y",2,8348,,"n",1,"parallel","2022-05-24",37,"2022-05-23 15:10:35.0000000","2022-05-24 04:02:39.0000000",110,0,"n",,"n",
"y",2,8365,,"y",1,"parallel","2022-05-25",37,"2022-05-24 04:32:58.0000000","2022-05-24 04:33:54.0000000",0,0,"n",,"n",
"y",2,8371,,"y",1,"parallel","2022-05-25",37,"2022-05-24 04:19:34.0000000","2022-05-24 04:20:24.0000000",110,12,"n",,"n",
"y",2,8375,,"n",1,"parallel","2022-05-25",37,"2022-05-24 05:12:21.0000000","2022-05-24 05:12:21.0000000",0,0,"n",,"n",
"y",2,8381,,"n",1,"single","2022-05-24",220,"2022-05-24 06:44:18.0000000","2022-05-24 06:44:52.0000000",110,0,"n",,"n",
"y",2,8390,,"n",1,"parallel","2022-05-25",37,"2022-05-24 09:58:42.0000000","2022-05-24 09:58:42.0000000",0,0,"n",,"n",
"y",2,8397,,"n",1,"parallel","2022-06-02",37,"2022-06-01 07:12:27.0000000","2022-06-01 07:12:27.0000000",0,0,"n",,"n",
"y",2,8410,,"n",1,"parallel","2022-06-09",37,"2022-06-08 06:26:54.0000000","2022-06-08 06:26:54.0000000",0,0,"n",,"n",
"y",2,8422,,"n",1,"parallel","2022-06-29",37,"2022-06-28 11:01:04.0000000","2022-06-28 11:01:04.0000000",0,0,"n",,"n",
"y",2,8460,,"n",1,"parallel","2022-07-14",37,"2022-07-13 10:53:55.0000000","2022-07-13 10:53:55.0000000",0,0,"n",,"n",
"y",2,8483,,"y",1,"parallel","2022-07-06",37,"2022-07-05 09:32:20.0000000","2022-07-05 09:33:06.0000000",110,5,"n",,"n",
"y",2,8485,,"n",1,"parallel","2022-07-06",37,"2022-07-05 09:28:41.0000000","2022-07-05 09:28:41.0000000",0,0,"n",,"n",
"y",2,8488,,"y",1,"parallel","2022-07-06",37,"2022-07-05 10:42:17.0000000","2022-07-05 10:45:34.0000000",110,9,"n",,"n",
"y",2,8497,,"n",1,"parallel","2022-07-09",37,"2022-07-08 06:22:03.0000000","2022-07-08 06:22:03.0000000",0,0,"n",,"n",
"y",2,8506,,"y",1,"parallel","2022-07-12",37,"2022-07-11 07:00:20.0000000","2022-07-13 05:33:44.0000000",110,0,"n",,"n",
"y",2,8514,,"n",1,"parallel","2022-07-14",37,"2022-07-13 10:31:48.0000000","2022-07-13 10:31:48.0000000",0,0,"n",,"n",
"y",2,8631,,"n",1,"series","2022-07-22",45,"2022-07-21 04:57:19.0000000","2022-07-21 04:57:19.0000000",0,0,"n",,"n",
"y",2,8672,,"n",1,"series","2022-07-23",45,"2022-07-22 06:17:09.0000000","2022-07-22 06:17:09.0000000",0,0,"n",,"n",
"y",2,8673,,"n",1,"series","2022-07-23",45,"2022-07-22 05:33:12.0000000","2022-07-22 05:33:12.0000000",0,0,"n",,"n",
"y",2,8756,,"n",1,"parallel","2022-07-28",37,"2022-07-27 06:22:04.0000000","2022-07-27 06:22:04.0000000",0,0,"n",,"n",
"y",2,8757,,"n",1,"parallel","2022-07-27",37,"2022-07-26 04:21:28.0000000","2022-07-26 04:21:28.0000000",0,0,"n",,"n",
"y",2,8758,,"n",1,"parallel","2022-07-27",37,"2022-07-26 04:27:29.0000000","2022-07-26 04:27:29.0000000",0,0,"n",,"n",
"y",2,8759,,"n",1,"parallel","2022-07-27",37,"2022-07-26 05:11:59.0000000","2022-07-26 05:11:59.0000000",0,0,"n",,"n",
"y",2,8763,,"n",1,"parallel","2022-07-27",37,"2022-07-26 05:20:18.0000000","2022-07-26 05:20:18.0000000",0,0,"n",,"n",
"y",2,8764,,"n",1,"parallel","2022-07-27",37,"2022-07-26 07:10:16.0000000","2022-07-27 06:22:58.0000000",110,0,"n",,"n",
"y",2,8775,,"n",1,"parallel","2022-08-03",37,"2022-08-02 04:36:32.0000000","2022-08-02 04:36:32.0000000",0,0,"n",,"n",
"y",2,8778,,"n",1,"parallel","2022-08-03",37,"2022-08-02 04:34:14.0000000","2022-08-02 04:34:14.0000000",0,0,"n",,"n",
"y",2,8780,,"n",1,"series","2022-08-03",45,"2022-08-02 04:45:49.0000000","2022-08-02 04:45:49.0000000",0,0,"n",,"n",
"y",2,8803,,"y",1,"series","2022-08-06",45,"2022-08-05 06:07:18.0000000","2022-08-17 09:06:15.0000000",0,0,"n",,"n",
"y",2,8837,,"n",1,"parallel","2022-08-19",37,"2022-08-18 13:09:24.0000000","2022-08-18 13:09:24.0000000",0,0,"n",,"n",
"y",2,8838,,"n",1,"parallel","2022-08-19",37,"2022-08-18 12:45:43.0000000","2022-08-18 12:45:43.0000000",0,0,"n",,"n",
"y",2,8842,,"y",1,"parallel","2022-08-18",37,"2022-08-17 09:20:09.0000000","2022-08-17 09:21:09.0000000",0,0,"n",,"n",
"y",2,8843,,"y",1,"parallel","2022-08-18",37,"2022-08-17 07:43:20.0000000","2022-08-17 07:43:59.0000000",0,0,"n",,"n",
"y",2,8855,,"n",1,"parallel","2022-08-19",37,"2022-08-18 13:03:18.0000000","2022-08-18 13:03:18.0000000",0,0,"n",,"n",
"y",2,8867,,"y",1,"parallel","2022-08-18",37,"2022-08-17 09:31:18.0000000","2022-08-17 09:31:54.0000000",0,0,"n",,"n",
"y",2,8886,,"n",1,"parallel","2022-08-19",37,"2022-08-18 12:42:00.0000000","2022-08-18 12:42:00.0000000",0,0,"n",,"n",
"y",2,8887,,"n",1,"parallel","2022-08-19",37,"2022-08-18 12:14:59.0000000","2022-08-18 12:14:59.0000000",0,0,"n",,"n",
"y",2,8888,,"n",1,"parallel","2022-08-19",37,"2022-08-18 12:35:41.0000000","2022-08-18 12:35:41.0000000",0,0,"n",,"n",
"y",2,8893,,"n",1,"parallel","2022-08-24",37,"2022-08-23 17:21:41.0000000","2022-08-29 04:23:10.0000000",110,0,"n",,"n",
"y",2,8894,,"y",1,"parallel","2022-08-23",37,"2022-08-22 10:59:28.0000000","2022-08-23 17:22:25.0000000",110,7,"n",,"n",
"y",2,8895,,"y",1,"parallel","2022-08-23",37,"2022-08-22 10:55:21.0000000","2022-08-22 11:00:32.0000000",110,0,"n",,"n",
"y",2,8901,,"y",1,"parallel","2022-08-24",37,"2022-08-23 06:08:43.0000000","2022-08-23 06:10:52.0000000",0,0,"n",,"n",
"y",2,8912,,"y",1,"parallel","2022-08-24",37,"2022-08-23 10:23:55.0000000","2022-08-23 10:24:29.0000000",0,0,"n",,"n",
"y",2,8932,,"y",1,"parallel","2022-08-30",42,"2022-08-29 06:48:51.0000000","2022-08-29 06:49:11.0000000",0,0,"n",,"n",
"y",2,8933,,"y",1,"parallel","2022-08-30",37,"2022-08-29 06:37:06.0000000","2022-08-29 06:37:35.0000000",0,0,"n",,"n",
"y",2,8935,,"n",1,"parallel","2022-08-31",37,"2022-08-30 04:26:09.0000000","2022-08-30 04:26:09.0000000",0,0,"n",,"n",
"y",2,8938,,"n",1,"parallel","2022-08-31",42,"2022-08-30 10:31:26.0000000","2022-08-30 10:31:26.0000000",0,0,"n",,"n",
"y",2,9041,,"n",1,"parallel","2022-09-05",37,"2022-09-04 09:29:16.0000000","2022-09-04 09:29:16.0000000",0,0,"n",,"n",
"y",2,9043,,"n",1,"parallel","2022-09-05",37,"2022-09-04 09:28:21.0000000","2022-09-04 09:28:21.0000000",0,0,"n",,"n",
"y",2,9044,,"n",1,"parallel","2022-09-05",37,"2022-09-04 09:27:30.0000000","2022-09-04 09:27:30.0000000",0,0,"n",,"n",
"y",2,9045,,"n",1,"parallel","2022-09-05",37,"2022-09-04 09:26:41.0000000","2022-09-04 09:26:41.0000000",0,0,"n",,"n",
"y",2,9046,,"n",1,"parallel","2022-09-04",37,"2022-09-03 17:30:12.0000000","2022-09-03 17:30:12.0000000",0,0,"n",,"n",
"y",2,9048,,"n",1,"parallel","2022-09-05",37,"2022-09-04 07:18:26.0000000","2022-09-04 07:18:26.0000000",0,0,"n",,"n",
"y",2,9049,,"n",1,"parallel","2022-09-04",37,"2022-09-03 17:37:10.0000000","2022-09-03 17:37:10.0000000",0,0,"n",,"n",
"y",2,9050,,"n",1,"parallel","2022-09-04",37,"2022-09-03 17:36:46.0000000","2022-09-03 17:36:46.0000000",0,0,"n",,"n",
"y",2,9051,,"n",1,"parallel","2022-09-04",37,"2022-09-03 17:36:06.0000000","2022-09-03 17:36:06.0000000",0,0,"n",,"n",
"y",2,9052,,"n",1,"parallel","2022-09-04",37,"2022-09-03 18:48:38.0000000","2022-09-03 18:48:38.0000000",0,0,"n",,"n",
"y",2,9097,,"n",1,"parallel","2022-09-06",37,"2022-09-05 11:07:52.0000000","2022-09-05 11:07:52.0000000",0,0,"n",,"n",
"y",2,9144,,"n",1,"parallel","2022-09-07",37,"2022-09-06 07:50:56.0000000","2022-09-06 07:50:56.0000000",0,0,"n",,"n",
"y",2,9160,,"y",1,"parallel","2022-09-08",37,"2022-09-07 11:09:28.0000000","2022-09-07 11:09:53.0000000",0,0,"n",,"n",
"y",2,9161,,"y",1,"parallel","2022-09-08",37,"2022-09-07 10:51:06.0000000","2022-09-07 10:51:25.0000000",0,0,"n",,"n",
"y",2,9162,,"y",1,"parallel","2022-09-08",37,"2022-09-07 09:28:27.0000000","2022-09-07 09:29:54.0000000",0,0,"n",,"n",
"y",2,9163,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:23:57.0000000","2022-09-08 09:23:57.0000000",0,0,"n",,"n",
"y",2,9165,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:22:28.0000000","2022-09-08 09:22:28.0000000",0,0,"n",,"n",
"y",2,9166,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:18:51.0000000","2022-09-08 09:18:51.0000000",0,0,"n",,"n",
"y",2,9167,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:18:21.0000000","2022-09-08 09:18:21.0000000",0,0,"n",,"n",
"y",2,9169,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:14:41.0000000","2022-09-08 09:14:41.0000000",0,0,"n",,"n",
"y",2,9170,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:13:28.0000000","2022-09-08 09:13:28.0000000",0,0,"n",,"n",
"y",2,9171,,"n",1,"parallel","2022-09-09",37,"2022-09-08 09:10:29.0000000","2022-09-08 09:10:29.0000000",0,0,"n",,"n",
"y",2,9175,,"n",1,"parallel","2022-09-22",37,"2022-09-21 09:09:34.0000000","2022-09-21 09:09:34.0000000",0,0,"n",,"n",
"y",2,9203,,"n",1,"parallel","2022-09-15",42,"2022-09-14 10:15:21.0000000","2022-10-03 11:20:55.0000000",110,0,"n",,"n",
"y",2,9212,,"n",1,"parallel","2022-09-16",42,"2022-09-15 04:39:19.0000000","2022-09-15 04:39:19.0000000",0,0,"n",,"n",
"y",2,9276,,"n",1,"parallel","2022-11-04",42,"2022-11-03 04:48:30.0000000","2022-11-03 04:48:30.0000000",0,0,"n",,"n",
"y",2,9284,,"n",1,"parallel","2022-10-15",37,"2022-10-14 05:45:25.0000000","2022-10-14 05:45:25.0000000",0,0,"n",,"n",
"y",2,9289,,"n",1,"parallel","2022-10-20",42,"2022-10-19 04:19:26.0000000","2022-10-19 04:19:26.0000000",0,0,"n",,"n",
"y",2,9290,,"n",1,"parallel","2022-10-20",37,"2022-10-19 04:09:31.0000000","2022-10-19 04:09:31.0000000",0,0,"n",,"n",
"y",2,9291,,"n",1,"single","2022-10-19",220,"2022-10-19 04:17:52.0000000","2022-10-19 04:17:52.0000000",0,0,"n",,"n",
"y",2,9293,,"n",1,"parallel","2022-10-15",42,"2022-10-14 06:55:23.0000000","2022-10-14 06:55:23.0000000",0,0,"n",,"n",
"y",2,9294,,"n",1,"parallel","2022-10-15",42,"2022-10-14 09:57:08.0000000","2022-10-14 09:57:08.0000000",0,0,"n",,"n",
"y",2,9296,,"n",1,"parallel","2022-10-13",42,"2022-10-12 11:26:53.0000000","2022-10-12 11:26:53.0000000",0,0,"n",,"n",
"y",2,9297,,"n",1,"parallel","2022-10-08",37,"2022-10-07 08:35:35.0000000","2022-10-11 05:45:48.0000000",110,0,"n",,"n",
"y",2,9300,,"n",1,"parallel","2022-10-19",42,"2022-10-18 04:35:42.0000000","2022-10-18 04:35:42.0000000",0,0,"n",,"n",
"y",2,9301,,"n",1,"parallel","2022-10-19",42,"2022-10-18 05:20:47.0000000","2022-10-18 05:20:47.0000000",0,0,"n",,"n",
"y",2,9315,,"y",1,"parallel","2022-11-03",37,"2022-11-02 10:08:07.0000000","2022-11-22 09:27:45.0000000",110,0,"n",,"n",
"y",2,9319,,"n",1,"parallel","2022-11-03",42,"2022-11-02 09:59:32.0000000","2022-11-22 09:08:45.0000000",110,0,"n",,"n",
"y",2,9329,,"y",1,"parallel","2022-11-12",42,"2022-11-11 04:17:27.0000000","2022-11-21 09:24:15.0000000",110,0,"n",,"n",
"y",1,3489,,"n",3,"parallel","2021-04-16",42,"2021-04-15 05:53:18.0000000","2021-04-15 05:53:53.0000000",39,0,"n",,"n",
"y",1,3535,,"y",3,"parallel","2021-04-16",42,"2021-04-15 05:46:16.0000000","2021-05-12 04:43:50.0000000",39,0,"n",,"n",
"y",1,3582,,"y",3,"parallel","2021-04-16",42,"2021-04-15 05:20:18.0000000","2021-05-11 10:30:11.0000000",39,0,"n",,"n",
"y",1,3711,"y","y",3,"parallel","2021-04-16",42,"2021-04-15 05:19:41.0000000","2021-05-11 10:23:19.0000000",39,0,"n",,"n","new req dt 11 may 2021"
"y",1,3721,,"n",4,"series","2021-03-03",37,"2021-03-02 07:24:17.0000000","2021-03-02 07:24:17.0000000",0,0,"n",,"n",
"y",1,3745,,"n",4,"series","2021-03-04",37,"2021-03-03 06:28:31.0000000","2021-03-03 06:28:31.0000000",0,0,"n",,"n",
"y",1,3746,,"n",4,"series","2021-03-04",37,"2021-03-03 07:07:29.0000000","2021-03-03 07:07:29.0000000",0,0,"n",,"n",
"y",1,3747,,"n",4,"series","2021-03-04",37,"2021-03-03 06:49:42.0000000","2021-03-03 06:49:42.0000000",0,0,"n",,"n",
"y",1,3753,,"n",4,"series","2021-03-05",37,"2021-03-04 07:33:32.0000000","2021-03-04 07:33:32.0000000",0,0,"n",,"n",
"y",1,3760,,"n",4,"series","2021-03-10",37,"2021-03-09 04:37:18.0000000","2021-03-09 04:37:18.0000000",0,0,"n",,"n",
"y",1,4144,,"y",3,"parallel","2021-04-16",42,"2021-04-15 14:18:08.0000000","2021-05-02 10:44:23.0000000",39,6,"n",,"n",
"y",2,3068,,"n",2,"parallel","2021-04-16",37,"2021-04-15 06:33:51.0000000","2021-04-15 06:33:51.0000000",0,0,"n",,"n",
"y",2,3093,,"y",1,"parallel","2021-01-23",45,"2021-01-22 15:42:36.0000000","2021-02-22 15:12:08.0000000",0,0,"n",,"n",
"y",2,3122,,"n",1,"parallel","2021-01-23",45,"2021-01-22 15:42:39.0000000","2021-02-03 13:39:19.0000000",31,0,"n",,"n",
"y",2,3146,,"y",2,"parallel","2021-01-26",37,"2021-01-25 06:53:42.0000000","2021-02-22 15:12:04.0000000",0,0,"n",,"n",
"y",2,3155,,"y",2,"parallel","2021-01-26",37,"2021-01-25 08:12:38.0000000","2021-02-01 03:46:56.0000000",0,0,"n",,"n",
"y",2,3197,,"y",2,"parallel","2021-01-30",37,"2021-01-29 05:15:26.0000000","2021-02-22 15:05:26.0000000",110,0,"n",,"n",
"y",2,3211,,"n",1,"parallel","2021-02-02",45,"2021-02-01 06:50:41.0000000","2021-02-01 09:32:38.0000000",31,0,"n",,"n",
"y",2,3219,,"n",1,"parallel","2021-02-02",45,"2021-02-01 10:38:45.0000000","2021-02-03 13:36:58.0000000",31,0,"n",,"n",
"y",2,3231,"y","n",2,"single","2021-02-02",104,"2021-02-01 16:09:32.0000000","2021-02-02 10:25:11.0000000",0,0,"n",,"n",
